2/26/2022 22:04,Male,22,Post-Secondary Education,Yes,Yes,5,5,2,Yes,4,No, Watch tutorials or explanation videos, Observe rather than acts or talk,4,5,3,Yes,5,5,5,5,2,2,Visual,Openness
2/26/2022 22:07,Female,23,Bachelors Degree,No,Yes,5,4,2,Yes,4,Yes, Watch tutorials or explanation videos, Discuss the material among students and instructor,3,3,2,Yes,3,5,5,5,1,4,Visual,Conscientiousness
2/26/2022 22:08,Male,19,Bachelors Degree,Yes,No,5,5,3,Yes,5,No, Watch tutorials or explanation videos, Take a short note,5,4,5,Yes,5,3,5,3,5,3,Reading/Writing,Agreeableness
2/26/2022 22:12,Male,20,Bachelors Degree,Yes,No,5,5,1,No,2,No, Watch tutorials or explanation videos, Discuss the material among students and instructor,4,1,5,Yes,2,2,2,1,5,5,Visual,Openness
2/26/2022 22:20,Female,20,Post-Secondary Education,Yes,Yes,5,4,5,Yes,3,Yes, Watch tutorials or explanation videos, Take a short note,4,3,3,Yes,4,4,5,5,1,3,Reading/Writing,Neuroticism
2/26/2022 22:23,Female,20,Bachelors Degree,Yes,Yes,4,2,4,Yes,5,Yes, Read notes silently again and again, Observe rather than acts or talk,5,2,5,Yes,5,2,3,5,3,2,Reading/Writing,Extroversion
2/26/2022 22:25,Female,21,Certificate Program,Yes,Yes,4,3,3,Yes,5,Yes, Watch tutorials or explanation videos, Take a short note,3,3,3,Yes,3,3,3,3,3,4,Reading/Writing,Agreeableness
2/26/2022 22:25,Female,21,Bachelors Degree,No,No,5,4,4,Yes,4,Yes, Use rhymes to help memorize the notes, Discuss the material among students and instructor,3,3,3,Yes,3,3,3,3,3,3,Auditory,Conscientiousness
2/26/2022 22:26,Female,20,Certificate Program,Yes,No,5,2,4,Yes,4,Yes, Watch tutorials or explanation videos, Take a short note,4,1,3,Yes,3,2,5,5,2,4,Visual,Openness
2/26/2022 22:27,Female,20,Bachelors Degree,No,No,4,2,3,Yes,5,Yes, Watch tutorials or explanation videos, Take a short note,5,3,2,Yes,5,5,5,5,3,1,Visual,Extroversion
2/26/2022 22:27,Male,21,Post-Secondary Education,Yes,No,5,1,3,Yes,5,No, Watch tutorials or explanation videos, Take a short note,4,3,5,Yes,4,3,3,5,1,3,Visual,Openness
2/26/2022 22:28,Male,20,Post-Secondary Education,Yes,No,5,5,3,Yes,2,No, Watch tutorials or explanation videos, Take a short note,4,3,2,Yes,2,4,3,4,2,5,Visual,Agreeableness
2/26/2022 22:29,Female,22,Certificate Program,No,Yes,5,5,5,Yes,5,No, Use rhymes to help memorize the notes, Use hands-on activities with objects that can be touched,5,1,4,Yes,5,5,5,5,1,3,Kinesthetic,Neuroticism
2/26/2022 22:30,Male,21,Certificate Program,No,No,3,2,3,Yes,3,Yes, Watch tutorials or explanation videos, Observe rather than acts or talk,3,3,3,No,5,4,5,5,1,4,Visual,Openness
2/26/2022 22:32,Male,21,Post-Secondary Education,No,No,5,4,3,Yes,3,Yes, Watch tutorials or explanation videos, Observe rather than acts or talk,5,4,4,Yes,4,5,4,5,2,1,Visual,Conscientiousness
2/26/2022 22:32,Male,23,Post-Secondary Education,Yes,No,2,4,2,No,5,No, Watch tutorials or explanation videos, Observe rather than acts or talk,3,3,2,Yes,1,3,4,4,3,3,Visual,Openness
2/26/2022 22:32,Female,21,Bachelors Degree,Yes,No,3,1,2,Yes,3,Yes, Watch tutorials or explanation videos, Take a short note,4,2,3,Yes,4,1,5,4,2,5,Reading/Writing,Agreeableness
2/26/2022 22:35,Male,18,Certificate Program,Yes,Yes,5,5,5,No,5,Yes, Watch tutorials or explanation videos, Observe rather than acts or talk,3,3,3,Yes,3,5,5,5,2,1,Visual,Extroversion
2/26/2022 22:39,Male,21,Certificate Program,No,No,5,3,1,Yes,5,Yes, Watch tutorials or explanation videos, Take a short note,3,3,2,Yes,5,5,5,5,1,4,Reading/Writing,Agreeableness
2/26/2022 22:39,Female,22,Certificate Program,No,No,4,4,2,Yes,4,Yes, Read notes silently again and again, Take a short note,3,2,4,Yes,3,4,3,3,3,4,Reading/Writing,Neuroticism
2/26/2022 22:40,Male,26,Masters Degree,No,Yes,5,3,5,Yes,4,Yes, Watch tutorials or explanation videos, Observe rather than acts or talk,3,3,3,Yes,3,5,5,5,1,4,Visual,Openness
2/26/2022 22:44,Female,20,Post-Secondary Education,Yes,No,4,5,2,Yes,5,Yes, Associate a feeling with information, Observe rather than acts or talk,4,3,2,Yes,5,3,3,3,2,4,Kinesthetic,Neuroticism
2/26/2022 22:44,Female,21,Certificate Program,Yes,Yes,5,5,3,Yes,3,Yes, Read notes silently again and again, Take a short note,5,3,5,Yes,4,5,5,4,1,2,Reading/Writing,Extroversion
2/26/2022 22:47,Female,21,Post-Secondary Education,Yes,No,3,3,3,Yes,3,Yes, Watch tutorials or explanation videos, Discuss the material among students and instructor,3,3,3,Yes,3,3,3,3,3,4,Auditory,Agreeableness
2/26/2022 22:47,Male,21,Bachelors Degree,Yes,Yes,5,3,1,Yes,5,Yes, Watch tutorials or explanation videos, Take a short note,4,3,3,Yes,5,5,4,4,2,3,Reading/Writing,Conscientiousness
2/26/2022 22:47,Male,20,Certificate Program,Yes,No,3,3,3,Yes,3,Yes, Associate a feeling with information, Observe rather than acts or talk,4,3,4,Yes,3,3,3,3,2,4,Reading/Writing,Neuroticism
2/26/2022 22:47,Female,23,Bachelors Degree,Yes,Yes,5,3,3,Yes,4,Yes, Watch tutorials or explanation videos, Take a short note,4,3,3,Yes,4,4,4,5,1,2,Reading/Writing,Agreeableness
2/26/2022 22:48,Male,17,Post-Secondary Education,Yes,Yes,4,5,2,Yes,5,Yes, Watch tutorials or explanation videos, Observe rather than acts or talk,4,2,4,Yes,3,2,4,5,1,2,Visual,Openness
2/26/2022 22:49,Male,22,Post-Secondary Education,Yes,Yes,5,3,3,Yes,5,No, Watch tutorials or explanation videos, Observe rather than acts or talk,5,2,2,Yes,2,2,5,4,4,4,Visual,Openness
2/26/2022 22:51,Female,20,Certificate Program,Yes,Yes,3,5,4,Yes,5,Yes, Watch tutorials or explanation videos, Discuss the material among students and instructor,5,4,4,Yes,5,3,4,5,2,5,Visual,Extroversion
2/26/2022 22:51,Female,21,Certificate Program,Yes,No,3,2,5,Yes,3,No, Associate a feeling with information, Observe rather than acts or talk,2,1,3,Yes,4,3,4,4,2,4,Kinesthetic,Agreeableness
2/26/2022 22:54,Male,25,Bachelors Degree,No,No,5,2,4,Yes,5,Yes, Watch tutorials or explanation videos, Observe rather than acts or talk,5,3,2,Yes,3,2,5,4,3,4,Visual,Conscientiousness
2/26/2022 22:56,Female,22,Post-Secondary Education,Yes,No,3,3,2,Yes,3,No, Read notes silently again and again, Take a short note,3,2,3,Yes,4,3,3,4,2,3,Reading/Writing,Extroversion
2/26/2022 22:57,Male,20,Post-Secondary Education,No,Yes,4,2,1,Yes,4,No, Associate a feeling with information, Discuss the material among students and instructor,4,3,3,No,5,4,4,5,1,3,Kinesthetic,Agreeableness
2/26/2022 22:57,Female,20,Post-Secondary Education,No,No,5,5,1,No,5,Yes, Watch tutorials or explanation videos, Take a short note,2,1,5,Yes,5,4,4,5,1,4,Reading/Writing,Neuroticism
2/26/2022 22:59,Male,21,Bachelors Degree,Yes,Yes,5,3,3,Yes,5,No, Watch tutorials or explanation videos, Observe rather than acts or talk,5,3,3,Yes,5,3,5,5,3,4,Visual,Openness
2/26/2022 23:01,Male,22,Bachelors Degree,Yes,No,5,3,3,Yes,4,No, Watch tutorials or explanation videos, Observe rather than acts or talk,3,3,4,Yes,4,3,3,3,1,5,Visual,Openness
2/26/2022 23:03,Male,25,Bachelors Degree,Yes,Yes,3,2,2,Yes,4,Yes, Watch tutorials or explanation videos, Discuss the material among students and instructor,3,3,4,Yes,3,3,2,3,2,3,Visual,Extroversion
2/26/2022 23:04,Female,18,Certificate Program,Yes,No,5,1,4,No,5,Yes, Read notes silently again and again, Take a short note,4,3,5,Yes,4,4,5,5,2,5,Reading/Writing,Agreeableness
2/26/2022 23:04,Female,21,Bachelors Degree,Yes,Yes,5,3,2,Yes,3,Yes, Watch tutorials or explanation videos, Observe rather than acts or talk,3,3,4,No,4,5,4,5,2,2,Visual,Openness
2/26/2022 23:09,Female,20,Post-Secondary Education,Yes,No,5,3,3,Yes,5,Yes, Read notes silently again and again, Take a short note,4,3,5,Yes,5,3,4,5,1,2,Kinesthetic,Agreeableness
2/26/2022 23:10,Female,23,Certificate Program,No,No,5,5,4,Yes,4,Yes, Watch tutorials or explanation videos, Discuss the material among students and instructor,5,3,3,Yes,5,5,5,5,2,5,Reading/Writing,Neuroticism
2/26/2022 23:10,Male,25,Bachelors Degree,Yes,No,4,4,2,Yes,4,Yes, Watch tutorials or explanation videos, Observe rather than acts or talk,3,4,2,Yes,4,3,4,5,3,3,Visual,Openness
2/26/2022 23:11,Male,24,Bachelors Degree,Yes,Yes,5,2,3,No,5,Yes, Watch tutorials or explanation videos, Observe rather than acts or talk,5,3,5,Yes,5,3,4,5,3,2,Visual,Openness
2/26/2022 23:12,Female,22,Certificate Program,Yes,No,2,2,1,Yes,3,Yes, Read notes silently again and again, Observe rather than acts or talk,5,4,3,Yes,5,2,5,5,2,2,Reading/Writing,Neuroticism
2/26/2022 23:15,Female,20,Certificate Program,No,Yes,5,4,1,Yes,4,Yes, Watch tutorials or explanation videos, Observe rather than acts or talk,2,1,2,Yes,3,4,2,3,2,3,Reading/Writing,Extroversion
2/26/2022 23:15,Female,20,Bachelors Degree,No,Yes,4,4,3,Yes,4,No, Watch tutorials or explanation videos, Take a short note,3,3,3,Yes,5,5,5,5,1,1,Reading/Writing,Agreeableness
2/26/2022 23:16,Female,23,Bachelors Degree,No,Yes,5,5,3,Yes,4,Yes, Watch tutorials or explanation videos, Take a short note,3,3,4,Yes,4,4,5,5,1,2,Visual,Openness
2/26/2022 23:21,Female,20,Certificate Program,Yes,No,5,3,2,Yes,4,No, Associate a feeling with information, Use hands-on activities with objects that can be touched,3,3,5,Yes,5,3,4,5,1,2,Kinesthetic,Conscientiousness
2/26/2022 23:22,Male,19,Post-Secondary Education,Yes,No,5,3,4,Yes,4,Yes, Watch tutorials or explanation videos, Discuss the material among students and instructor,4,2,3,Yes,4,4,3,5,3,4,Visual,Openness
2/26/2022 23:26,Female,20,Certificate Program,Yes,No,4,4,4,Yes,5,Yes, Watch tutorials or explanation videos, Observe rather than acts or talk,4,2,5,Yes,5,5,5,5,1,2,Visual,Openness
2/26/2022 23:27,Female,20,Post-Secondary Education,No,Yes,5,3,1,Yes,5,No, Watch tutorials or explanation videos, Observe rather than acts or talk,4,1,1,Yes,5,2,5,5,1,1,Visual,Openness
2/26/2022 23:29,Male,20,Bachelors Degree,Yes,Yes,5,4,5,No,5,Yes, Watch tutorials or explanation videos, Use hands-on activities with objects that can be touched,5,1,4,Yes,5,4,5,5,1,1,Kinesthetic,Agreeableness
2/26/2022 23:31,Female,20,Certificate Program,Yes,Yes,5,3,3,Yes,3,Yes, Read notes silently again and again, Observe rather than acts or talk,3,2,2,Yes,4,4,4,4,3,5,Reading/Writing,Conscientiousness
2/26/2022 23:34,Female,20,Certificate Program,No,Yes,4,4,2,Yes,3,Yes, Watch tutorials or explanation videos, Take a short note,3,3,2,Yes,3,4,5,5,3,5,Reading/Writing,Extroversion
2/26/2022 23:37,Female,19,Post-Secondary Education,Yes,Yes,5,5,2,Yes,3,Yes, Use rhymes to help memorize the notes, Observe rather than acts or talk,5,3,1,Yes,4,4,4,4,3,3,Auditory,Neuroticism
2/26/2022 23:42,Male,21,Bachelors Degree,Yes,No,4,5,4,Yes,5,Yes, Watch tutorials or explanation videos, Discuss the material among students and instructor,5,5,5,Yes,5,5,5,5,2,1,Visual,Openness
2/26/2022 23:45,Female,23,Bachelors Degree,Yes,No,5,4,4,Yes,4,Yes, Watch tutorials or explanation videos, Take a short note,2,3,2,Yes,3,3,4,4,2,3,Reading/Writing,Extroversion
2/26/2022 23:48,Male,20,Post-Secondary Education,No,Yes,5,1,2,Yes,4,Yes, Associate a feeling with information, Use hands-on activities with objects that can be touched,5,4,3,Yes,5,5,2,3,5,3,Kinesthetic,Agreeableness
2/26/2022 23:52,Male,21,Bachelors Degree,No,Yes,5,4,3,Yes,5,Yes, Use rhymes to help memorize the notes, Take a short note,4,3,4,Yes,5,3,5,5,1,5,Auditory,Extroversion
2/26/2022 23:54,Female,21,Bachelors Degree,Yes,Yes,5,5,5,Yes,4,Yes, Associate a feeling with information, Use hands-on activities with objects that can be touched,3,1,4,Yes,4,5,4,4,2,3,Kinesthetic,Conscientiousness
2/26/2022 23:55,Male,21,Bachelors Degree,Yes,No,4,1,4,Yes,5,Yes, Read notes silently again and again, Discuss the material among students and instructor,4,1,3,Yes,4,4,5,5,1,4,Reading/Writing,Extroversion
2/27/2022 0:00,Male,19,Post-Secondary Education,No,Yes,3,1,2,Yes,5,Yes, Watch tutorials or explanation videos, Discuss the material among students and instructor,4,3,3,Yes,4,5,4,4,2,3,Visual,Openness
2/27/2022 0:03,Female,23,Bachelors Degree,No,Yes,5,3,3,Yes,4,Yes, Watch tutorials or explanation videos, Take a short note,4,3,5,Yes,4,5,4,4,3,4,Reading/Writing,Neuroticism
2/27/2022 0:10,Male,21,Certificate Program,Yes,No,5,5,1,Yes,5,Yes, Watch tutorials or explanation videos, Use hands-on activities with objects that can be touched,3,3,2,Yes,3,2,2,3,1,1,Kinesthetic,Neuroticism
2/27/2022 0:27,Female,24,Bachelors Degree,No,Yes,4,4,3,Yes,3,No, Watch tutorials or explanation videos, Take a short note,5,1,2,Yes,4,4,5,5,1,5,Reading/Writing,Extroversion
2/27/2022 0:41,Female,21,Bachelors Degree,No,Yes,3,3,5,Yes,5,Yes, Read notes silently again and again, Take a short note,5,1,4,Yes,3,1,3,5,1,1,Reading/Writing,Extroversion
2/27/2022 0:50,Male,19,Certificate Program,Yes,Yes,5,4,3,Yes,5,Yes, Watch tutorials or explanation videos, Observe rather than acts or talk,4,3,4,Yes,4,4,4,4,3,2,Visual,Openness
2/27/2022 0:55,Female,20,Post-Secondary Education,Yes,No,4,3,3,Yes,2,No, Watch tutorials or explanation videos, Observe rather than acts or talk,2,1,2,Yes,3,3,3,3,2,3,Visual,Openness
2/27/2022 1:05,Female,20,Post-Secondary Education,No,Yes,4,3,4,Yes,5,Yes, Watch tutorials or explanation videos, Take a short note,5,3,4,Yes,5,4,5,5,3,3,Reading/Writing,Agreeableness
2/27/2022 1:27,Male,20,Bachelors Degree,Yes,No,5,3,4,Yes,4,No, Watch tutorials or explanation videos, Take a short note,3,3,3,Yes,5,4,4,5,1,4,Reading/Writing,Extroversion
2/27/2022 1:35,Female,20,Bachelors Degree,No,No,5,3,2,Yes,5,No, Watch tutorials or explanation videos, Observe rather than acts or talk,4,1,1,Yes,2,1,3,3,1,4,Visual,Openness
2/27/2022 1:42,Female,21,Post-Secondary Education,Yes,No,5,2,4,Yes,3,Yes, Read notes silently again and again, Use hands-on activities with objects that can be touched,5,2,3,Yes,3,2,4,5,1,4,Reading/Writing,Conscientiousness
